BOAMP_AVIS_NUM,D_16_01_Renseignementscomplementaires_Commandeelectroniqueoui,D_16_02_Renseignementscomplementaires_Commandeelectroniquenon,D_16_03_Renseignementscomplementaires_Facturationelectroniqueoui,D_16_04_Renseignementscomplementaires_Facturationelectroniquenon,D_16_05_Renseignementscomplementaires_Paiementelectroniqueoui,D_16_06_Renseignementscomplementaires_Paiementelectroniquenon,D_16_07_Renseignementscomplementaires_Renscomplement,D_16_08_Renseignementscomplementaires_Proceduresrecoursprecision,D_16_09_Renseignementscomplementaires_Adressescomplementaires,D_16_09_01_Renseignementscomplementaires_Adressescomplementaires_Adresse,D_16_09_01_01_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type,D_16_09_01_01_02_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Admintech,D_16_09_01_01_03_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Admin,D_16_09_01_01_04_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Tech,D_16_09_01_01_05_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Renseignements,D_16_09_01_01_06_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Documents,D_16_09_01_01_07_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Envoyeroffres,D_16_09_01_01_08_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Instancerecours,D_16_09_01_01_09_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Organemediation,D_16_09_01_01_10_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Rensrecours,D_16_09_01_02_Renseignementscomplementaires_Adressescomplementaires_Adresse_Denomination,D_16_09_01_03_Renseignementscomplementaires_Adressescomplementaires_Adresse_Codeidentnational,D_16_09_01_04_Renseignementscomplementaires_Adressescomplementaires_Adresse_Correspondant,D_16_09_01_05_Renseignementscomplementaires_Adressescomplementaires_Adresse_Contact,D_16_09_01_06_Renseignementscomplementaires_Adressescomplementaires_Adresse_Adresse,D_16_09_01_07_Renseignementscomplementaires_Adressescomplementaires_Adresse_Cp,D_16_09_01_08_Renseignementscomplementaires_Adressescomplementaires_Adresse_Ville,D_16_09_01_09_Renseignementscomplementaires_Adressescomplementaires_Adresse_Pays,D_16_09_01_10_Renseignementscomplementaires_Adressescomplementaires_Adresse_Codenuts,D_16_09_01_11_Renseignementscomplementaires_Adressescomplementaires_Adresse_Tel,D_16_09_01_12_Renseignementscomplementaires_Adressescomplementaires_Adresse_Poste,D_16_09_01_13_Renseignementscomplementaires_Adressescomplementaires_Adresse_Fax,D_16_09_01_14_Renseignementscomplementaires_Adressescomplementaires_Adresse_Mel,D_16_09_01_15_Renseignementscomplementaires_Adressescomplementaires_Adresse_Url
22-886,False,False,False,False,False,False,Le marché est établi pour une durée de 12 mois à compter de sa notification. Il sera reconductible 3 fois pour une même période de 12 mois.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,True,False,False,False,False,False,False,False,False,,None,,,,None,,,,,,,,https://marches.maximilien.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=800857&orgAcronyme=r8
22-886,False,False,False,False,False,False,Le marché est établi pour une durée de 12 mois à compter de sa notification. Il sera reconductible 3 fois pour une même période de 12 mois.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,True,False,False,False,False,,None,,,,None,,,,,,,,https://marches.maximilien.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=800857&orgAcronyme=r8t
22-8864,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur https://agysoft.marches-publics.info/Code NUTS : FRB02Options : OUILe contrat prévoit la possibilité de confier ultérieurement au titulaire du marché un ou plusieurs marchés ayant pour objet la réalisation de prestations similaires.Reconductions : OUINombre de reconductions éventuelles : 2Calendrier prévisionnel des marchés ultérieurs : 12 moisConditions et mode de paiement pour obtenir les documents contractuels et additionnels :Documents payant : NONMarché périodique : NONCalendrier prévisionnel de publication des prochains avis :Le marché s'inscrit dans un projet/programme financé par des fonds communautaires : NONRéférences du ou des projet(s) et / ou programme(s) :Les personnes morales sont tenues d'indiquer les noms et qualifications professionnelles des membres du personnel chargés de la prestation : NONMarchés réservés : NONL'execution du marché est soumise à d'autres conditions particulières :L'exécution des prestations débute à compter de la date fixée par le contrat.<br/>Aucune clause de garantie financière prévue.<br/>Aucune avance prévue.<br/>Les prestations sont réglées par des prix unitaires.<br/>Les prix sont révisables.<br/>Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.<br/>La prestation est réservée à une profession particulière : NonInstance chargée des procédures de recours : Tribunal administratif d'Orléans, 28 rue de la bretonnerie45057 OrléansCedex 1Tél : 0238775900 Fax : 0238538516Mel : greffe.ta-orleans@juradm.frPrécisions concernant le(s) délai(s) d'introduction des recours : Référé pré-contractuel prévu aux articles L.551-1 à L.551-12 du Code de justice administrative (CJA), et pouvant être exercé avant la signature du contrat. Référé contractuel prévu aux articles L.551-13 à L.551-23 du CJA, et pouvant être exercé dans les délais prévus à l'article R. 551-7 du CJA. Recours pour excès de pouvoir contre une décision administrative prévu aux articles R. 421-1 à R. 421-7 du CJA, et pouvant être exercé dans les 2 mois suivant la notification ou publication de la décision de l'organisme (le recours ne peut plus, toutefois, être exercé après la signature du contrat). Recours de pleine juridiction ouvert aux tiers justifiant d'un intérêt lésé, et pouvant être exercé dans les deux mois suivant la date à laquelle la conclusion du contrat est rendue publique.Chaque transmission par voie électronique fera l'objet d'un accusé de réception. Le pli sera considéré "" hors délai "" si le téléchargement se termine après la date et l'heure limites prévues. Si un nouveau pli est envoyé par voie électronique par le même candidat, celui-ci annule et remplace le pli précédent. Le pli peut être doublé d'une copie de sauvegarde transmise dans les délais impartis, sur support physique électronique ou sur support papier.La transmission des plis sur un support physique électronique n'est pas autorisée.Aucune forme de groupement n'est imposée à l'attributaire.Les formats de fichiers acceptés par l'acheteur sont précisés dans le règlement de la consultation et sont rappelés lors du dépôt du pli sur le profil d'acheteur.L'acheteur impose l'utilisation d'une signature électronique avancée reposant sur un certificat qualifié.L'acheteur préconise l'utilisation d'une signature électronique au format PAdES.Les sous-critères retenus pour le jugement des offres sont définis dans le règlement de la consultation",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,False,,None,,,,None,,,,,,,,
22-8882,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Grenoble,None,,,2 Place de Verdun BP 1135,38022,Grenoble,,,04-76-42-90-00,,04-76-42-22-69,greffe.ta-grenoble@juradm.fr,
22-8882,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Département de la Haute-Savoie : Services de la Commande Publique au 0450332132,None,,,"1 rue du 30° RI, CS 32444",74041,Annecy,,,,,,,
22-8884,False,False,False,False,False,False,"Marché soumis aux dispositions des articles L2123-1, R2123-1, R2123-4, R2123-5 et R2162-13 du code de la commande publique.Planning prévisionnel :-Notification et démarrage du marché : mars 2022-Exécution des études de conception : mars à décembre 2022-Réalisation des travaux associés : janvier 2023 à octobre 2025Forme du marché : UnitairesDurée du marché : 43 mois. Date prévisionnelle de début d'exécution du marché : Mars 2022Les dossiers devront parvenir au plus tard à la date limite indiquée ci-dessous, et selon les modalités indiquées au règlement de la consultation.Les dossiers seront impérativement rédigés en langue française. Les candidats devront remettre leur offre sur notre site https://achats.nice.aeroport.fr/.Ils comprendront toutes les pièces indiquées dans le règlement de la consultation.Seules les candidatures conformes aux dispositions des articles R2142-1 et R2142-19 du code de la commande publique seront recevables.Seules les candidatures présentant des garanties techniques - financières - professionnelles suffisantes seront retenues.Note importante :AEROPORTS DE LA COTE D'AZUR se réserve la possibilité d'organiser des négociations et/ou auditions avec la ou les meilleures propositions, afin d'en optimiser les démarches d'analyse.Le mémoire technique fera apparaître clairement et séparément les éléments demandés au Règlement de Consultation. L'absence d'un de ces éléments pénalisera voire rendra l'offre irrégulière aux fins d'analyse technique de l'offre.Demande de renseignements techniques et administratifs par mail : achats@cote-azur.aeroport.fr",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,False,,None,,,,None,,,,,,,,
22-8888,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Toulouse,None,,,"68, rue Raymond IV Cedex 07 BP 7007",31068,Toulouse,,,05-62-73-57-57,,05-62-73-57-40,greffe.ta-toulouse@juradm.fr,
22-8901,False,False,False,False,False,False,"PROCEDURE :Marché soumis aux dispositions des articles L2123-1, R2123-1, R2123-4, R2123-5, R2162-4-3° et R2162-13 du code de la commande publique.VISITE Afin de permettre à chaque Prestataire d'établir une proposition commerciale et technique aussi complète que possible, le maître d'ouvrage organise une visite obligatoire du site le Mardi 25 janvier 2022 à 9h00 - RDV Porte D4 Terminal 1.ATTENTION : Les prestations se déroulant en partie en Zone Coté Pistes, il sera demandé à l'entreprise de transmettre si possible par mail (pour une bonne lisibilité) à delphine.pechon@cote-azur.aeroport.fr, didier.latil@cote-azur.aeroport.fr et achats@cote-azur.aeroport.fr au plus tard, 72 h avant la date de la visite (hors week-end), la copie d'une pièce d'identité en cours de validité pour chaque personne physique souhaitant participer à la visite (l'original devant être laissé au Poste de Police du Terminal le jour de la visite en échange d'un badge d'accès).Pour cette visite, l'entreprise devra prévoir un gilet réfléchissant haute visibilité (gilet jaune).Durée du marché : 1 an à compter, reconductible éventuellement 4 fois par période d'un an. Les modalités de la reconduction sont indiquées à l'acte d'engagement.CRITERES DE JUGEMENT :Seules les candidatures conformes aux dispositions des articles R2142-1 et R2142-19 du code de la commande publique seront recevables.Seules les candidatures présentant des garanties techniques - financières - professionnelles suffisantes seront retenues.Le marché sera attribué à l'offre économiquement la plus avantageuse sur la base des critères pondérés fixés ci-dessous :1) Proposition financière : 50 points- Partie forfaitaire (DPGF) : sur 40 points- Coefficient de débours indiqué à l'AE : sur 10 points2) Qualité des dispositions que l'entreprise se propose d'adopter pour l'exécution des prestations telles que décrites dans le mémoire technique et sur la base des éléments demandés au règlement de consultation : 50 points Chapitre no 1 Organisation de la maintenance préventive sur 15 pointsChapitre no 2 Organisation de la maintenance corrective sur 15 pointsChapitre no 3 Moyens techniques et humains sur 15 points :Chapitre no 4 Note QSE et déchets sur 5 points.Note importante Aéroports de la Côte d'Azur se réserve la possibilité de négocier par phases successives. L'analyse des offres initiales constitue une première phase à l'issue de laquelle les offres des candidats classés au-delà de la 1ère place pourront être éliminées, par application des critères de jugement des offres ci-dessus mentionnés. En conséquence, des négociations et/ou auditions seront organisées avec la ou les meilleures propositions.Les négociations se dérouleront dans les locaux d'AEROPORTS DE LA COTE D' AZUR (sous réserve de modification). Les candidats concernés seront informés en temps utile, après le dépôt des propositions. Aéroports de la Côte d'Azur se réserve la possibilité d'écarter de la négociation les offres inacceptables, irrégulières ou inappropriées. Aéroports de la Côte d'Azur se réserve le droit de ne pas recourir aux négociations. Aéroports de la Côte d'Azur se réserve le droit de communiquer par télécopie ou par courriel avec le ou les candidats lors des négociations. Le ou les candidats pourront répondre aux questions et envoyer des documents par télécopie ou par courriel. DEMANDE DE RENSEIGNEMENTS TECHNIQUES ET ADMINISTRATIFS PAR MAIL : achats@cote-azur.aeroport.fr ou directement sur la plateforme AIR ACHATS en vous connectant à votre compte",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,False,,None,,,,None,,,,,,,,
22-8907,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,True,False,False,False,False,False,False,False,False,,None,,,,None,,,,,,,,https://www.marches-publics.gouv.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=1964277&orgAcronyme=d4t
22-8907,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,True,False,False,False,False,False,,None,,,,None,,,,,,,,https://www.marches-publics.gouv.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=1964277&orgAcronyme=d4t
22-8907,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,True,False,False,False,False,,None,,,,None,,,,,,,,https://www.marches-publics.gouv.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=1964277&orgAcronyme=d4t
22-8907,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,True,False,False,False,,None,,,,None,,,,,,,,https://www.marches-publics.gouv.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=1964277&orgAcronyme=d4t
22-8916,False,False,False,False,False,False,"Il est porté à l'attention des candidats que le Pouvoir Adjudicateur se réserve le droit de négocier avec les candidats ayant présenté une offre. Cette négociation sera susceptible de porter sur tous les éléments de l'offre, notamment sur le prix. Conformément aux dispositions de l'article Art. R. 2123-5 du Code de la Commande Publique, l'acheteur indique aux candidats qu'il se réserve le droit d'attribuer le marché public sur la base des offres initiales sans négociation.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,False,,None,,,,None,,,,,,,,
22-8939,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Marseille,None,,,22-24 rue Breteuil,13006,Marseille,,,04-91-13-48-13,,04-91-81-13-87,greffe.ta-marseille@juradm.fr,
22-8951,False,False,False,False,False,False,"Pour retrouver cet avis intégral, déposer un pli, allez sur https://marchespublics.ain.frCode NUTS : FRK21Options : OUILe contrat prévoit la possibilité de confier ultérieurement au titulaire du marché un ou plusieurs marchés ayant pour objet la réalisation de prestations similaires.Marché périodique : NONCalendrier prévisionnel de publication des prochains avis :Le marché s'inscrit dans un projet/programme financé par des fonds communautaires : NONRéférences du ou des projet(s) et / ou programme(s) :Les personnes morales sont tenues d'indiquer les noms et qualifications professionnelles des membres du personnel chargés de la prestation : NONMarchés réservés : NONL'execution du marché est soumise à d'autres conditions particulières :Le marché débute à compter de la date fixée par ordre de service prescrivant le commencement de la mission ESQ/DIAG et s'achève à l'issue de la garantie de parfait achèvement. A titre informatif, la durée prévisionnelle du marché est de 20 mois (hors période de garantie de parfait achèvement).Aucune clause de garantie financière prévue.Avance de 20% accordée dans les conditions du contrat. Aucune garantie financière prévue pour le versement de l'avance.Les prestations sont réglées par des prix forfaitaires.Les prix sont révisables mensuellement.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.Modalités de financement des prestations : budget CA3BLa prestation est réservée à une profession particulière : NonInstance chargée des procédures de recours : Tribunal administratif de Lyon, 184, rue Duguesclin69433 LyonCedex 03Tél : 0478141010 Fax : 0478141065Mel : greffe.ta-lyon@juradm.frPrécisions concernant le(s) délai(s) d'introduction des recours : Articles L 551-1 et R 551-1 du Code de justice administrative pour le référé précontractuel. Référé contractuel prévu aux articles L.551-13 à L.551-23 du CJA, et pouvant être exercé dans les délais prévus à l'article R.551-7 du CJA. Recours de pleine juridiction ouvert aux concurrents évincés ou aux tiers justifiant d'un intérêt lésé (deux mois à compter de la date à laquelle la conclusion du contrat est rendue publique).Numéro de la consultation : 2021-105PALa transmission des plis par voie électronique est imposée pour cette consultation. Par conséquent, la transmission par voie papier n'est pas autorisée",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,False,,None,,,,None,,,,,,,,
22-8954,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Cette consultation bénéficie du Service DUME.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://www.agglo-carene.fr/demarches-et-infos-pratiques/marches-publics-414.htmlCode NUTS : FRG01Options : OUILa consultation comporte 2 tranchesConditions et mode de paiement pour obtenir les documents contractuels et additionnels :Documents payant : NONMarché périodique : NONCalendrier prévisionnel de publication des prochains avis :Marchés réservés : NONL'execution du marché est soumise à d'autres conditions particulières : NONLa prestation est réservée à une profession particulière : NonInstance chargée des procédures de recours : Tribunal administratif de Nantes, 6, allée de l'Ile-Gloriette, BP 2411144041 NantesTél : 0255101002 Fax : 0255101003Mel : greffe.ta-nantes@juradm.frWeb : http://nantes.tribunal-administratif.fr/Service auprès duquel des renseignements peuvent être obtenus concernant l'introduction des recours : Tribunal administratif de Nantes, 6, allée de l'Ile-Gloriette, BP 2411144041 NantesTél : 0255101002 Fax : 0255101003Mel : greffe.ta-nantes@juradm.frWeb : http://nantes.tribunal-administratif.fr/Pour toute précision complémentaire se référer au cahier des charges. Retrait du dossier de consultation : http://www.agglo-carene.fr/demarches-et-infos-pratiques/marches-publics-414.html",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,True,False,False,False,False,False,False,False,False,Communauté d'agglomération de la Région Nazairienne et de l'Estuaire,None,,,4 av. du Commandant l'Herminier,44605,Saint-Nazaire,,,02-40-00-41-63,,,marchespublics@agglo-carene.fr,http://www.agglo-carene.fr/demarches-et-infos-pratiques/marches-publics-414.html
22-8958,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif d'Amiens,None,,,14 rue Lemerchier,80011,Amiens cedex 01,,,(+33)3-22-33-61-70,,(+33)3-22-33-61-71,greffe.ta-amiens@juradm.fr,
22-8958,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Département de la Somme - DFCP,None,,,40 rue de la RépubliqueCS 32620,80026,Amiens cedex 1,,,(+33)32-27-18-07,,,a.courtial@somme.fr,
22-896,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Guadeloupe,None,,,6 rue Victor Hugues,97100,Basse-terre,,,05-90-81-45-38,,05-90-81-96-70,greffe.ta-basse-terre@juradm.fr,
22-8964,False,False,False,False,False,False,"Visite obligatoire :La visite du site est obligatoire afin d'avoir une parfaite connaissance des lieux et une meilleure approche quant aux prestations demandées.Il convient donc de prendre rendez-vous auprès de : Philippe BonanaudPhilippe.bonanaud@univ-eiffel.frLes demandes de rendez-vous doivent se faire a minima 1 semaine avant la date possible de visite.Les personnes présentes doivent avoir la capacité d'appréhender le périmètre des prestations. Aucune contre visite ne sera acceptée.Le titulaire ne pourra se prévaloir ultérieurement d'une connaissance insuffisante du lieu d'exécution, de manque d'informations, d'erreurs, d'omissions ou d'insuffisances pour se soustraire à ses obligations ou pour demander une plus-value.A l'issue de la prise des connaissances des lieux, une attestation de visite sera remise aux candidats qui devront en joindre une copie à l'appui de leur offre.Aucune réponse orale ne sera apportée aux questions des candidats. Toutes les questions complémentaires seront formulées par écrit et répercutée in extenso à l'ensemble des candidats.Les visites auront lieu sur la plateforme Transpolis :Plateforme TRANSPOLIS620 Route des Fromentaux01500 St Maurice de RémensNégociations :A l'issue de l'analyse des offres, un classement sera fait conformément aux critères d'attribution mentionnés ci-dessus.L'Université Gustave Eiffel se réserve le droit de négocier avec les trois premiers candidats.La phase de négociation portera sur tous les aspects du marché (techniques et financiers). Le prestataire sera choisi à l'issue des négociations éventuelles, conformément aux critères d'attribution pondérés ci-dessus.A la libre appréciation de l'Université Gustave Eiffel, ces négociations pourront se dérouler soit par échanges écrits ou par courrier électronique ou dans le cadre des auditions. Ces auditions pourront avoir lieu, soit sur le site de Transpolis ou par conférences téléphoniques pour les candidats qui ne pourraient se déplacer. Dans ce dernier cas une confirmation écrite des propositions verbales devra être envoyée par le candidat.Si le nombre de candidats ayant soumissionné à la consultation est inférieur à trois, les négociations peuvent être menées avec le candidat.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,True,False,False,False,False,False,False,False,,None,,,,None,,,,,,,marches@ifsttar.fr,
22-8974,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Toulouse,None,,,"68, rue Raymond IV Cedex 07 BP 7007",31068,Toulouse,,,05-62-73-57-57,,05-62-73-57-40,greffe.ta-toulouse@juradm.fr,
22-8980,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Bastia,None,,,Villa Montépiano,20407,Bastia,,,04-95-32-88-66,,04-95-32-38-55,greffe.ta-bastia@juradm.fr,http://www.telerecours.fr
